user_id,city,device,os,region,gp:utm_source,Survivor,Cluster
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Pachuca,Android,Chrome Mobile 102,Hidalgo,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,San Nicolás de los Garza,Apple iPhone,GSA 213,Nuevo León,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Ecatepec,Windows,Firefox 101,México,adwords,0,1
sin información,Ciudad Obregón,Android,Chrome Mobile 102,Sonora,rocket,0,1
66cd642c-e077-4a69-a398-2d2dfc263b91,Comalcalco,Android,Chrome Mobile 102,Tabasco,sin información,1,3
sin información,Lagos de Moreno,Android,Chrome Mobile 102,Jalisco,adwords,0,1
11e5ee61-3a1d-4b40-8e7b-d5987fd936b5,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,La Paz,Windows,Chrome 102,Baja California Sur,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,sin información,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Zedec Santa Fe,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Pachuca,Android,Chrome Mobile 101,Hidalgo,adwords,0,1
sin información,sin información,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Garcia,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Tlahuac,Android,Chrome Mobile 100,Mexico City,adwords,0,2
cd53cc7c-ec05-43d0-b6c6-d480e5303faa,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,1,3
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
fc512013-e154-4054-877b-88dc51da9cb0,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,rocket,0,2
sin información,Hermosillo,Android,Chrome Mobile 100,Sonora,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Mexico City,Windows,Chrome 102,Mexico City,sin información,0,4
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,sin información,0,4
sin información,Tepic,Apple iPhone,GSA 213,Nayarit,adwords,0,0
sin información,Tapachula,Windows,Chrome 102,Chiapas,sin información,0,4
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Texcoco,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Ocoyoacac,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Morelia,Android,Chrome Mobile 102,Michoacán,adwords,0,1
85e48d2b-8d25-4348-b79f-8b7e0874f551,Coyoacán,Android,Chrome Mobile 101,Mexico City,adwords,1,2
sin información,Moses Lake,Windows,Chrome 79,Washington,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Cardenas,Android,Samsung Browser 14,Tabasco,adwords,0,1
sin información,Ensenada,Windows,Chrome 102,Baja California,adwords,0,0
sin información,León,Android,Chrome Mobile 100,Guanajuato,sin información,0,4
sin información,Puebla City,Android,Facebook 369,Puebla,google2,0,1
sin información,Jocotitlan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,San Felipe del Progreso,Windows,Chrome 102,México,adwords,0,1
sin información,Xalapa,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Chalco,Windows,Chrome 102,México,adwords,0,1
sin información,Cluj-Napoca,Android,Samsung Browser 16,Cluj,sin información,0,4
fbbc1d4c-f51d-4da7-a82b-296dab6ec8e2,Tapachula,Android,Chrome Mobile 102,Chiapas,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
11753235-f403-4fff-b451-3b73cd672ba6,Guadalajara,Android,Chrome Mobile 90,Jalisco,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Buenavista,Apple iPhone,Mobile Safari 15,México,adwords,0,0
sin información,Parral,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Saltillo,Android,Chrome Mobile 102,Coahuila,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Calimaya,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Paraiso,Android,Chrome Mobile 101,Tabasco,adwords,0,1
64a86eaa-e97a-42ca-a722-cb9f25621dff,Zapopan,Android,Chrome Mobile 88,Jalisco,adwords,1,3
sin información,Huimanguillo,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,Guadalajara,Android,Chrome 92,Jalisco,rocket,0,1
sin información,Minatitlán,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
5c406f93-db6d-46d0-8bd0-ddfc0ecbf0f3,Monclova,Android,Chrome Mobile 102,Coahuila,adwords,1,3
5cfff9c2-0e3f-4fed-8b93-ce799cbcf922,Puebla,Android,Chrome Mobile 100,Mexico City,adwords,1,2
sin información,Ixtapaluca,Apple iPhone,Chrome Mobile 102,México,adwords,0,1
sin información,Orizaba,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,sin información,0,4
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Veracruz,Android,Chrome Mobile 100,Veracruz,google2,0,1
sin información,Zapopan,Android,Facebook 369,Jalisco,sin información,0,4
sin información,sin información,Windows,Chrome 79,Washington,sin información,0,4
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,rocket,0,1
sin información,Tijuana,Windows,Chrome 102,Baja California,adwords,0,0
sin información,Puebla,Android,Samsung Browser 11,Mexico City,google2,0,2
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,México,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,sin información,Android,Chrome Mobile 101,Veracruz,adwords,0,1
sin información,Garcia,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Ixtapaluca,Android,Chrome Mobile 102,México,adwords,0,1
546a63bf-d224-454a-b874-7c463069bf57,Mexico City,Android,Chrome Mobile 95,Mexico City,google2,1,2
sin información,Mexico City,Android,Chrome Mobile 100,Mexico City,adwords,0,2
sin información,Texcoco,Android,Chrome Mobile 87,México,adwords,0,1
sin información,Monterrey,Windows,Chrome 102,Nuevo León,adwords,0,0
sin información,Tuxtla Gutiérrez,Windows,Chrome 102,Chiapas,sin información,0,4
sin información,Apodaca,Linux,Firefox 99,Nuevo León,adwords,0,0
sin información,Xalapa,Android,Chrome Mobile 102,Veracruz,rocket,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
846d1708-3bbc-4103-b340-9e7698b0f8d7,Toluca,Android,Chrome Mobile 102,México,adwords,1,3
13b6f47e-83cc-42e0-9d97-085d62e4f69b,Coyoacán,Android,Chrome Mobile 102,Mexico City,sin información,1,4
sin información,Ciudad Valles,Android,Chrome Mobile 102,San Luis Potosí,sin información,0,4
sin información,Irapuato,Android,Chrome Mobile 53,Guanajuato,adwords,0,1
sin información,Veracruz,Windows,Chrome 102,Veracruz,adwords,0,0
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,sin información,0,4
ccc08781-b2d4-4781-950e-ae1c64a4651f,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Zapopan,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,sin información,0,4
sin información,Puebla City,Windows,Chrome 102,Puebla,adwords,0,1
sin información,Des Moines,Windows,Chrome 79,Iowa,sin información,0,4
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
4307cb3c-b39e-45da-aeaa-5ec9f5bc1814,Tlaxcala City,Android,Chrome Mobile 102,Tlaxcala,adwords,1,3
sin información,sin información,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
sin información,sin información,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Córdoba,Android,Chrome Mobile 102,Veracruz,google2,0,1
sin información,Helsinki,Windows,Chrome 79,Uusimaa,sin información,0,4
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 94,Puebla,adwords,0,1
sin información,Tlalpan,Android,Chrome Mobile 38,Mexico City,sin información,0,4
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
3d28b1ff-120a-4a8d-8d35-62fbd6642fa8,Durango,Android,Chrome Mobile 102,Durango,adwords,1,3
sin información,Puebla,Windows,Edge 102,Mexico City,sin información,0,4
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,adwords,0,1
sin información,Iztacalco,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Durango,Android,Facebook 369,Durango,sin información,0,4
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tampico,Android,Chrome Mobile 102,Tamaulipas,sin información,0,4
sin información,Querétaro City,Android,Chrome Mobile 101,Querétaro,adwords,0,1
sin información,León,Windows,Chrome 102,Guanajuato,adwords,0,0
1ecdc8a9-e4af-4be5-bbb0-d681b11f8864,Ciudad Valles,Android,Chrome Mobile 101,San Luis Potosí,adwords,1,3
sin información,Tlaquepaque,Apple iPhone,GSA 213,Jalisco,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Tapachula,Android,Chrome Mobile 102,Chiapas,sin información,0,4
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
ce525156-3f4d-4152-b6e5-f9ed9cfd8f61,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,adwords,1,3
sin información,Pesqueria,Windows,Chrome 102,Nuevo León,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,sin información,0,4
sin información,Guadalajara,Apple iPhone,Mobile Safari 14,Jalisco,adwords,0,0
sin información,La Paz,Windows,Chrome 102,Baja California Sur,sin información,0,4
1a415e3b-c081-418c-b5a9-3bdf1aae79dd,Morelia,Android,Chrome Mobile 102,Michoacán,adwords,1,3
ae183493-ff32-4bcb-9ab3-161fe98fcf4e,Chilpancingo,Android,Chrome Mobile 102,Guerrero,adwords,1,3
sin información,Culiacán,Android,Chrome Mobile 101,Sinaloa,adwords,0,1
sin información,San Antonio,Windows,Chrome 96,Texas,sin información,0,4
sin información,Guadalajara,Mac,Safari 13,Jalisco,sin información,0,4
sin información,Puebla City,Android,Chrome Mobile 97,Puebla,sin información,0,1
sin información,Pachuca,Apple iPhone,Mobile Safari 15,Hidalgo,rocket,0,0
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Facebook 362,Mexico City,rocket,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Monterrey,Apple iPhone,Chrome Mobile 102,Nuevo León,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,San Antonio,Windows,Chrome 97,Texas,sin información,0,4
sin información,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Chihuahua,adwords,0,0
sin información,León,Windows,Chrome 102,Guanajuato,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 13,Mexico City,adwords,0,0
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
bfbd39c1-5488-4a77-8ebc-2e2874752923,sin información,Android,Chrome Mobile 102,Puebla,adwords,1,3
sin información,Naucalpan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,rocket,0,2
sin información,Mérida,Android,Chrome Mobile 98,Yucatán,google2,0,1
sin información,Zacatecas City,Windows,Chrome 102,Zacatecas,adwords,0,0
514f1a0d-e3ad-47d8-b3dc-55595e0dfed9,Tezoyuca,Android,Chrome Mobile 102,México,adwords,1,3
sin información,San Luis Potosí City,Android,Chrome Mobile 101,San Luis Potosí,rocket,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,google2,0,1
sin información,Heroica Matamoros,Android,Chrome Mobile 102,Tamaulipas,rocket,0,1
61e21246-7559-4eaf-bfad-2cb3320c2598,Coyoacán,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Naucalpan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tijuana,Apple iPhone,GSA 213,Baja California,adwords,0,0
sin información,Tejupilco de Hidalgo,Android,Chrome Mobile 102,México,adwords,0,1
07feccb5-2156-4be8-a5ca-e37da90b067c,Tuxpam de Rodriguez Cano,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Salamanca,Android,Chrome Mobile 86,Guanajuato,adwords,0,1
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Tlalpan,Android,Chrome Mobile 84,Mexico City,sin información,0,4
sin información,Ecatepec,Android,Chrome Mobile 97,México,adwords,0,1
sin información,Ensenada,Windows,Chrome 102,Baja California,adwords,0,0
sin información,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Chihuahua,sin información,0,0
5ee0dc59-dca8-48e7-9fa5-9022894f6898,Torreón,Android,Chrome Mobile 102,Coahuila,ong,1,3
sin información,Tlaquepaque,Android,Chrome Mobile 55,Jalisco,adwords,0,1
sin información,San Miguel de Cozumel,Android,Chrome Mobile 102,Quintana Roo,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 100,Jalisco,adwords,0,1
sin información,Gustavo Adolfo Madero,Mac,Chrome 102,Mexico City,sin información,0,4
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Zapopan,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 79,Mexico City,adwords,0,2
3ad5d896-bc82-4582-8889-a3c5bd4e26f8,Durango,Android,Samsung Browser 17,Durango,google2,1,3
sin información,Tepic,Android,Chrome Mobile 81,Nayarit,adwords,0,1
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Juarez,Apple iPhone,Mobile Safari 12,Quintana Roo,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,rocket,0,1
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 96,México,adwords,0,1
sin información,San Luis Potosí City,Mac,Chrome 100,San Luis Potosí,adwords,0,0
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Helsinki,Windows,Chrome 79,Uusimaa,sin información,0,4
sin información,Monterrey,Android,Chrome Mobile 96,Nuevo León,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
7b7316ec-6204-4467-9f68-708d8a2a22b7,Managua,Android,Chrome Mobile 102,Departamento de Managua,adwords,1,3
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,google2,0,1
7adea47a-2b47-4a77-9a39-b40693b61b15,Monterrey,Android,Chrome Mobile 102,Nuevo León,sin información,1,3
sin información,Morelia,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Azcapotzalco,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Tampico,Android,Chrome Mobile 102,Tamaulipas,adwords,0,1
sin información,Namakkal,Android,Chrome Mobile 64,Tamil Nadu,adwords,0,1
sin información,Iztapalapa,Android,Samsung Browser 17,Mexico City,rocket,0,2
sin información,Mumbai,Windows,Chrome 79,Maharashtra,sin información,0,4
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Toluca,Windows,Chrome 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 100,Mexico City,sin información,0,4
0e47c0ad-2cb0-4170-9b91-6e4a486aedea,Anton Sanchez,Android,Chrome Mobile 102,Provincia de Monte Plata,sin información,1,3
ea47b2ff-ae1a-422f-8f06-366eefad2574,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,1,3
sin información,Durango,Android,Chrome Mobile 102,Durango,google2,0,1
sin información,Puebla City,Windows,Chrome 102,Puebla,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Ciudad Valles,Android,Chrome Mobile 102,San Luis Potosí,adwords,0,1
sin información,Azcapotzalco,Android,Chrome Mobile 102,Mexico City,adwords,0,2
3bb4c3f8-562b-4cde-b297-0d99991e56b1,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Guadalajara,Android,Chrome Mobile 87,Jalisco,sin información,0,4
